metric_category,metric_name,refactoring_type,observation_count,unique_commit_count,median_delta,mean_delta,q1_delta,q3_delta,improvement_rate,worsening_rate
type_metric,FANOUT,Remove Class Annotation,591,212,0.0,-0.09983079526226735,0.0,0.0,0.116751269035533,0.13705583756345177
type_metric,FANOUT,Remove Class Modifier,38,24,0.0,-0.05263157894736842,0.0,0.0,0.10526315789473684,0.05263157894736842
type_metric,FANOUT,Rename Class,270,185,0.0,-0.07407407407407407,0.0,0.0,0.08888888888888889,0.08148148148148149
type_metric,FANOUT,Rename Package,1,1,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,FANOUT,Split Class,10,10,0.0,0.2,0.0,0.0,0.0,0.2
type_metric,LCOM,Add Class Annotation,1210,534,0.0,0.006996978539545622,0.0,0.0,0.08099173553719008,0.08264462809917356
type_metric,LCOM,Add Class Modifier,14,13,0.011570827489481045,0.2258042346054215,0.0,0.875,0.21428571428571427,0.5
type_metric,LCOM,Change Class Access Modifier,98,22,0.0,0.016011421290924397,0.0,0.0,0.01020408163265306,0.08163265306122448
type_metric,LCOM,Change Return Type,12,11,0.0,0.03349936143039591,0.0,0.0,0.16666666666666666,0.16666666666666666
type_metric,LCOM,Change Type Declaration Kind,19,13,0.0,0.2631578947368421,0.0,1.0,0.10526315789473684,0.3157894736842105
type_metric,LCOM,Extract Class,226,152,0.0,-0.00708332807362846,0.0,0.0,0.13716814159292035,0.21238938053097345
type_metric,LCOM,Extract Interface,45,21,0.0,0.014725311552650498,0.0,0.0,0.0,0.08888888888888889
type_metric,LCOM,Extract Subclass,4,4,-1.0,-0.7619047619047619,-1.0,-0.7619047619047619,1.0,0.0
type_metric,LCOM,Extract Superclass,63,23,0.0,0.042405370318904144,0.0,0.06666666666666665,0.15873015873015872,0.2857142857142857
type_metric,LCOM,Merge Class,3,3,0.0,-0.06666666666666667,-0.1,0.0,0.3333333333333333,0.0
type_metric,LCOM,Modify Class Annotation,567,269,0.0,0.01606880686151283,0.0,0.0,0.015873015873015872,0.03880070546737213
type_metric,LCOM,Move And Rename Class,109,56,0.0,0.040097461002749725,0.0,0.0,0.08256880733944955,0.06422018348623854
type_metric,LCOM,Move Class,1891,172,0.0,-0.00027700879964462615,0.0,0.0,0.0037017451084082496,0.0015864621893178213
type_metric,LCOM,Move Package,10,2,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,LCOM,Move Source Folder,98,17,0.0,-0.02070839950382011,0.0,0.0,0.05102040816326531,0.07142857142857142
type_metric,LCOM,Remove Class Annotation,591,212,0.0,0.024514243224837237,0.0,0.0,0.16751269035532995,0.1692047377326565
type_metric,LCOM,Remove Class Modifier,38,24,0.0,-0.024755398110661277,0.0,0.0,0.18421052631578946,0.10526315789473684
type_metric,LCOM,Rename Class,270,185,0.0,0.0017413960167583333,0.0,0.0,0.07407407407407407,0.07777777777777778
type_metric,LCOM,Rename Package,1,1,-0.5,-0.5,-0.5,-0.5,1.0,0.0
type_metric,LCOM,Split Class,10,10,0.0,0.20666666666666664,0.0,0.04999999999999999,0.0,0.3
type_metric,LOC,Add Class Annotation,1210,534,0.0,0.9305785123966942,0.0,1.0,0.13140495867768595,0.26859504132231404
type_metric,LOC,Add Class Modifier,14,13,13.5,24.5,4.75,38.0,0.14285714285714285,0.8571428571428571
type_metric,LOC,Change Class Access Modifier,98,22,0.0,-0.46938775510204084,-1.0,0.0,0.3163265306122449,0.08163265306122448
type_metric,LOC,Change Return Type,12,11,7.5,15.083333333333334,0.0,20.75,0.16666666666666666,0.5833333333333334
type_metric,LOC,Change Type Declaration Kind,19,13,2.0,15.210526315789474,-1.0,15.5,0.2631578947368421,0.631578947368421
type_metric,LOC,Extract Class,226,152,-7.0,-27.902654867256636,-29.0,0.0,0.7123893805309734,0.18141592920353983
type_metric,LOC,Extract Interface,45,21,0.0,4.733333333333333,-1.0,1.0,0.37777777777777777,0.28888888888888886
type_metric,LOC,Extract Subclass,4,4,-37.0,-52.5,-64.75,-24.75,1.0,0.0
type_metric,LOC,Extract Superclass,63,23,-1.0,-8.873015873015873,-10.0,0.0,0.5555555555555556,0.2222222222222222
type_metric,LOC,Merge Class,3,3,0.0,31.0,-13.0,59.5,0.3333333333333333,0.3333333333333333
type_metric,LOC,Modify Class Annotation,567,269,0.0,-1.876543209876543,0.0,0.0,0.08641975308641975,0.12345679012345678
type_metric,LOC,Move And Rename Class,109,56,0.0,-0.7798165137614679,0.0,0.0,0.1926605504587156,0.2018348623853211
type_metric,LOC,Move Class,1891,172,0.0,0.07191961924907457,0.0,0.0,0.008989952406134321,0.014278159703860392
type_metric,LOC,Move Package,10,2,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,LOC,Move Source Folder,98,17,0.0,-0.336734693877551,0.0,1.0,0.20408163265306123,0.29591836734693877
type_metric,LOC,Remove Class Annotation,591,212,0.0,4.7241962774957695,0.0,10.5,0.17766497461928935,0.4517766497461929
type_metric,LOC,Remove Class Modifier,38,24,2.5,2.8421052631578947,0.0,3.0,0.10526315789473684,0.6052631578947368
type_metric,LOC,Rename Class,270,185,0.0,3.640740740740741,0.0,0.0,0.17407407407407408,0.21851851851851853
type_metric,LOC,Rename Package,1,1,6.0,6.0,6.0,6.0,0.0,1.0
type_metric,LOC,Split Class,10,10,-11.0,-7.8,-19.75,-2.25,0.7,0.2
type_metric,NOF,Add Class Annotation,1210,534,0.0,0.3396694214876033,0.0,0.0,0.005785123966942148,0.12727272727272726
type_metric,NOF,Add Class Modifier,14,13,1.0,3.357142857142857,0.0,3.0,0.14285714285714285,0.5714285714285714
type_metric,NOF,Change Class Access Modifier,98,22,0.0,-0.29591836734693877,0.0,0.0,0.20408163265306123,0.0
type_metric,NOF,Change Return Type,12,11,1.0,1.6666666666666667,0.0,2.25,0.16666666666666666,0.5833333333333334
type_metric,NOF,Change Type Declaration Kind,19,13,0.0,0.2631578947368421,0.0,0.5,0.10526315789473684,0.2631578947368421
type_metric,NOF,Extract Class,226,152,0.0,-1.5575221238938053,-2.0,0.0,0.3893805309734513,0.13716814159292035
type_metric,NOF,Extract Interface,45,21,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,NOF,Extract Subclass,4,4,-3.5,-3.25,-5.0,-1.75,1.0,0.0
type_metric,NOF,Extract Superclass,63,23,0.0,-0.6666666666666666,-1.0,0.0,0.3968253968253968,0.06349206349206349
type_metric,NOF,Merge Class,3,3,0.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333
type_metric,NOF,Modify Class Annotation,567,269,0.0,0.021164021164021163,0.0,0.0,0.02292768959435626,0.054673721340388004
type_metric,NOF,Move And Rename Class,109,56,0.0,0.06422018348623854,0.0,0.0,0.06422018348623854,0.11926605504587157
type_metric,NOF,Move Class,1891,172,0.0,-0.0026441036488630354,0.0,0.0,0.0015864621893178213,0.004230565838180857
type_metric,NOF,Move Package,10,2,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,NOF,Move Source Folder,98,17,0.0,-0.11224489795918367,0.0,0.0,0.10204081632653061,0.10204081632653061
type_metric,NOF,Remove Class Annotation,591,212,0.0,-0.02030456852791878,0.0,0.0,0.13028764805414553,0.09306260575296109
type_metric,NOF,Remove Class Modifier,38,24,0.0,0.2631578947368421,0.0,0.0,0.05263157894736842,0.21052631578947367
type_metric,NOF,Rename Class,270,185,0.0,0.06666666666666667,0.0,0.0,0.0962962962962963,0.09259259259259259
type_metric,NOF,Rename Package,1,1,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,NOF,Split Class,10,10,0.0,-0.1,0.0,0.0,0.2,0.1
type_metric,NOM,Add Class Annotation,1210,534,0.0,-0.4090909090909091,0.0,0.0,0.09173553719008265,0.11818181818181818
type_metric,NOM,Add Class Modifier,14,13,3.0,5.214285714285714,1.0,6.75,0.07142857142857142,0.8571428571428571
type_metric,NOM,Change Class Access Modifier,98,22,0.0,0.1326530612244898,0.0,0.0,0.030612244897959183,0.07142857142857142
type_metric,NOM,Change Return Type,12,11,0.5,2.75,0.0,5.25,0.08333333333333333,0.5
type_metric,NOM,Change Type Declaration Kind,19,13,1.0,1.894736842105263,0.0,4.5,0.10526315789473684,0.5263157894736842
type_metric,NOM,Extract Class,226,152,0.0,-0.915929203539823,-1.0,0.0,0.3938053097345133,0.11504424778761062
type_metric,NOM,Extract Interface,45,21,0.0,-0.06666666666666667,-1.0,0.0,0.4,0.17777777777777778
type_metric,NOM,Extract Subclass,4,4,-2.0,-2.5,-3.25,-1.25,0.75,0.25
type_metric,NOM,Extract Superclass,63,23,0.0,-0.09523809523809523,-1.0,0.0,0.2857142857142857,0.20634920634920634
type_metric,NOM,Merge Class,3,3,7.0,7.333333333333333,3.5,11.0,0.0,0.6666666666666666
type_metric,NOM,Modify Class Annotation,567,269,0.0,0.0564373897707231,0.0,0.0,0.014109347442680775,0.08465608465608465
type_metric,NOM,Move And Rename Class,109,56,0.0,0.22935779816513763,0.0,0.0,0.08256880733944955,0.13761467889908258
type_metric,NOM,Move Class,1891,172,0.0,0.0015864621893178213,0.0,0.0,0.0031729243786356425,0.005288207297726071
type_metric,NOM,Move Package,10,2,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,NOM,Move Source Folder,98,17,0.0,0.04081632653061224,0.0,0.0,0.12244897959183673,0.15306122448979592
type_metric,NOM,Remove Class Annotation,591,212,0.0,1.4602368866328257,0.0,1.0,0.0676818950930626,0.3756345177664975
type_metric,NOM,Remove Class Modifier,38,24,0.0,0.18421052631578946,0.0,0.0,0.05263157894736842,0.18421052631578946
type_metric,NOM,Rename Class,270,185,0.0,0.08888888888888889,0.0,0.0,0.11851851851851852,0.11851851851851852
type_metric,NOM,Rename Package,1,1,2.0,2.0,2.0,2.0,0.0,1.0
type_metric,NOM,Split Class,10,10,-1.5,-1.8,-3.5,0.0,0.6,0.1
type_metric,WMC,Add Class Annotation,1210,534,0.0,-0.2578512396694215,0.0,0.0,0.09008264462809917,0.128099173553719
type_metric,WMC,Add Class Modifier,14,13,4.0,9.928571428571429,1.25,8.5,0.07142857142857142,0.8571428571428571
type_metric,WMC,Change Class Access Modifier,98,22,0.0,0.10204081632653061,0.0,0.0,0.04081632653061224,0.08163265306122448
type_metric,WMC,Change Return Type,12,11,0.5,3.5,0.0,5.25,0.08333333333333333,0.5
type_metric,WMC,Change Type Declaration Kind,19,13,1.0,3.210526315789474,0.0,4.5,0.10526315789473684,0.5263157894736842
type_metric,WMC,Extract Class,226,152,-1.0,-4.438053097345133,-5.0,0.0,0.5796460176991151,0.12389380530973451
type_metric,WMC,Extract Interface,45,21,0.0,-0.06666666666666667,-1.0,0.0,0.4,0.17777777777777778
type_metric,WMC,Extract Subclass,4,4,-6.0,-7.0,-9.25,-3.75,0.75,0.0
type_metric,WMC,Extract Superclass,63,23,0.0,-1.619047619047619,-2.0,0.0,0.3492063492063492,0.19047619047619047
type_metric,WMC,Merge Class,3,3,8.0,17.0,4.0,25.5,0.0,0.6666666666666666
type_metric,WMC,Modify Class Annotation,567,269,0.0,0.014109347442680775,0.0,0.0,0.03350970017636684,0.08818342151675485
type_metric,WMC,Move And Rename Class,109,56,0.0,0.24770642201834864,0.0,0.0,0.11926605504587157,0.1559633027522936
type_metric,WMC,Move Class,1891,172,0.0,-0.0015864621893178213,0.0,0.0,0.005817028027498678,0.006874669487043892
type_metric,WMC,Move Package,10,2,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,WMC,Move Source Folder,98,17,0.0,0.11224489795918367,0.0,0.0,0.12244897959183673,0.23469387755102042
type_metric,WMC,Remove Class Annotation,591,212,0.0,1.6785109983079527,0.0,2.0,0.1065989847715736,0.3925549915397631
type_metric,WMC,Remove Class Modifier,38,24,0.0,0.2631578947368421,0.0,0.0,0.05263157894736842,0.21052631578947367
type_metric,WMC,Rename Class,270,185,0.0,0.42962962962962964,0.0,0.0,0.10740740740740741,0.15185185185185185
type_metric,WMC,Rename Package,1,1,2.0,2.0,2.0,2.0,0.0,1.0
type_metric,WMC,Split Class,10,10,-3.0,-1.9,-4.0,0.0,0.6,0.2
